Country Code,Country Name,year,tem_change
,Low Income Food Deficit Countries,1970,0.253
,Net Food Importing Developing Countries,1970,0.22
,Annex I countries,1970,0.175
,Non-Annex I countries,1970,0.136
,OECD,1970,0.061
AFG,Afghanistan,1971,0.617
ALB,Albania,1971,-0.219
DZA,Algeria,1971,-0.409
ASM,American Samoa,1971,-0.428
AND,Andorra,1971,-0.331
AGO,Angola,1971,-0.129
AIA,Anguilla,1971,-0.309
ATA,Antarctica,1971,0.28
ATG,Antigua and Barbuda,1971,-0.292
ARG,Argentina,1971,-0.264
ARM,Armenia,1971,
ABW,Aruba,1971,-0.375
AUS,Australia,1971,-0.04
AUT,Austria,1971,-0.061
AZE,Azerbaijan,1971,
BHS,Bahamas,1971,-0.035
BHR,Bahrain,1971,-0.207
BGD,Bangladesh,1971,-0.579
BRB,Barbados,1971,-0.218
BLR,Belarus,1971,
BEL,Belgium,1971,
,Belgium-Luxembourg,1971,-0.02
BLZ,Belize,1971,-0.157
BEN,Benin,1971,-0.254
BTN,Bhutan,1971,-0.229
BOL,Bolivia (Plurinational State of),1971,-0.439
BIH,Bosnia and Herzegovina,1971,
BWA,Botswana,1971,-0.105
BRA,Brazil,1971,-0.175
VGB,British Virgin Islands,1971,-0.315
BRN,Brunei Darussalam,1971,-0.236
BGR,Bulgaria,1971,-0.148
BFA,Burkina Faso,1971,-0.04
BDI,Burundi,1971,-0.182
CPV,Cabo Verde,1971,-0.133
KHM,Cambodia,1971,-0.456
CMR,Cameroon,1971,-0.121
CAN,Canada,1971,-0.024
CYM,Cayman Islands,1971,-0.107
CAF,Central African Republic,1971,-0.079
TCD,Chad,1971,-0.244
CHA,Channel Islands,1971,0.033
CHL,Chile,1971,-0.353
CHN,China,1971,0.035
HKG,"China, Hong Kong SAR",1971,-0.203
MAC,"China, Macao SAR",1971,-0.203
,"China, mainland",1971,0.036
TWN,"China, Taiwan Province of",1971,-0.226
CXR,Christmas Island,1971,
CCK,Cocos (Keeling) Islands,1971,-0.347
COL,Colombia,1971,-0.394
COM,Comoros,1971,-0.507
COG,Congo,1971,-0.086
COK,Cook Islands,1971,-0.028
CRI,Costa Rica,1971,-0.56
CIV,Côte d'Ivoire,1971,-0.124
HRV,Croatia,1971,
CUB,Cuba,1971,0.031
CYP,Cyprus,1971,-0.227
CZE,Czechia,1971,
,Czechoslovakia,1971,-0.012
PRK,Democratic People's Republic of Korea,1971,-0.292
COD,Democratic Republic of the Congo,1971,-0.13
DNK,Denmark,1971,0.264
DJI,Djibouti,1971,-0.269
DMA,Dominica,1971,-0.324
DOM,Dominican Republic,1971,-0.366
ECU,Ecuador,1971,-0.495
EGY,Egypt,1971,-0.217
SLV,El Salvador,1971,-0.265
GNQ,Equatorial Guinea,1971,-0.12
ERI,Eritrea,1971,
EST,Estonia,1971,
SWZ,Eswatini,1971,0.009
ETH,Ethiopia,1971,
,Ethiopia PDR,1971,-0.345
FLK,Falkland Islands (Malvinas),1971,-0.223
FRO,Faroe Islands,1971,0.238
FJI,Fiji,1971,0.17
FIN,Finland,1971,-0.446
FRA,France,1971,-0.168
,French Guiana,1971,-0.37
PYF,French Polynesia,1971,-0.241
,French Southern and Antarctic Territories,1971,0.406
GAB,Gabon,1971,-0.063
GMB,Gambia,1971,-0.062
GEO,Georgia,1971,
DEU,Germany,1971,0.032
GHA,Ghana,1971,-0.15
GIB,Gibraltar,1971,-0.832
GRC,Greece,1971,-0.209
GRL,Greenland,1971,-0.786
GRD,Grenada,1971,-0.437
GLP,Guadeloupe,1971,-0.312
GTM,Guatemala,1971,-0.111
GIN,Guinea,1971,-0.12
GNB,Guinea-Bissau,1971,-0.061
GUY,Guyana,1971,-0.442
HTI,Haiti,1971,-0.183
VAT,Holy See,1971,-0.297
HND,Honduras,1971,-0.112
HUN,Hungary,1971,-0.06
ISL,Iceland,1971,-0.019
IND,India,1971,-0.483
IDN,Indonesia,1971,-0.164
IRN,Iran (Islamic Republic of),1971,0.106
IRQ,Iraq,1971,-0.233
IRL,Ireland,1971,0.336
IMN,Isle of Man,1971,0.309
ISR,Israel,1971,-0.318
ITA,Italy,1971,-0.167
JAM,Jamaica,1971,-0.382
JPN,Japan,1971,-0.324
JOR,Jordan,1971,-0.387
KAZ,Kazakhstan,1971,
KEN,Kenya,1971,-0.217
KIR,Kiribati,1971,-0.441
KWT,Kuwait,1971,-0.167
KGZ,Kyrgyzstan,1971,
LAO,Lao People's Democratic Republic,1971,-0.43
LVA,Latvia,1971,
LBN,Lebanon,1971,-0.263
LSO,Lesotho,1971,-0.005
LBR,Liberia,1971,-0.132
LBY,Libya,1971,-0.254
LIE,Liechtenstein,1971,-0.08
LTU,Lithuania,1971,
LUX,Luxembourg,1971,
MDG,Madagascar,1971,-0.221
MWI,Malawi,1971,-0.302
MYS,Malaysia,1971,-0.247
MDV,Maldives,1971,
MLI,Mali,1971,0.015
MLT,Malta,1971,-0.245
MHL,Marshall Islands,1971,
MTQ,Martinique,1971,-0.303
MRT,Mauritania,1971,-0.356
MUS,Mauritius,1971,-0.365
MYT,Mayotte,1971,-0.679
MEX,Mexico,1971,-0.061
FSM,Micronesia (Federated States of),1971,
MID,Midway Island,1971,0.108
MCO,Monaco,1971,-0.034
MNG,Mongolia,1971,-0.025
MNE,Montenegro,1971,
MSR,Montserrat,1971,-0.292
MAR,Morocco,1971,-0.764
MOZ,Mozambique,1971,-0.131
MMR,Myanmar,1971,-0.374
NAM,Namibia,1971,-0.102
NRU,Nauru,1971,
NPL,Nepal,1971,-0.561
NLD,Netherlands,1971,0.052
ANT,Netherlands Antilles (former),1971,-0.366
NCL,New Caledonia,1971,0.137
NZL,New Zealand,1971,0.678
NIC,Nicaragua,1971,-0.275
NER,Niger,1971,-0.087
NGA,Nigeria,1971,-0.062
NIU,Niue,1971,
NFK,Norfolk Island,1971,0.358
MKD,North Macedonia,1971,
NOR,Norway,1971,-0.079
OMN,Oman,1971,0.086
,Pacific Islands Trust Territory,1971,-0.228
PAK,Pakistan,1971,0.233
PLW,Palau,1971,
PSE,Palestine,1971,-0.313
PAN,Panama,1971,-0.258
PNG,Papua New Guinea,1971,-0.025
PRY,Paraguay,1971,-0.355
PER,Peru,1971,-0.482
PHL,Philippines,1971,-0.319
,Pitcairn Islands,1971,0.098
POL,Poland,1971,0.136
PRT,Portugal,1971,-0.902
PRI,Puerto Rico,1971,-0.332
QAT,Qatar,1971,-0.253
KOR,Republic of Korea,1971,-0.209
MDA,Republic of Moldova,1971,
REU,Réunion,1971,-0.431
ROU,Romania,1971,-0.037
RUS,Russian Federation,1971,
RWA,Rwanda,1971,-0.179
SHN,"Saint Helena, Ascension and Tristan da Cunha",1971,-0.206
KNA,Saint Kitts and Nevis,1971,-0.292
LCA,Saint Lucia,1971,-0.337
SPM,Saint Pierre and Miquelon,1971,0.261
VCT,Saint Vincent and the Grenadines,1971,-0.437
WSM,Samoa,1971,-0.351
SMR,San Marino,1971,-0.158
STP,Sao Tome and Principe,1971,-0.091
SAU,Saudi Arabia,1971,-0.422
SEN,Senegal,1971,-0.061
SRB,Serbia,1971,
SCG,Serbia and Montenegro,1971,
SYC,Seychelles,1971,-0.442
SLE,Sierra Leone,1971,-0.151
SGP,Singapore,1971,-0.116
SVK,Slovakia,1971,
SVN,Slovenia,1971,
SLB,Solomon Islands,1971,-0.131
SOM,Somalia,1971,-0.257
ZAF,South Africa,1971,-0.163
SGS,South Georgia and the South Sandwich Islands,1971,0.189
SSD,South Sudan,1971,
ESP,Spain,1971,-0.762
LKA,Sri Lanka,1971,-0.346
SDN,Sudan,1971,
,Sudan (former),1971,-0.253
SUR,Suriname,1971,-0.454
SJM,Svalbard and Jan Mayen Islands,1971,-1.309
SWE,Sweden,1971,0.026
CHE,Switzerland,1971,-0.075
SYR,Syrian Arab Republic,1971,-0.177
TJK,Tajikistan,1971,
THA,Thailand,1971,-0.46
TLS,Timor-Leste,1971,0.279
TGO,Togo,1971,-0.222
TKL,Tokelau,1971,-0.232
TON,Tonga,1971,0.139
TTO,Trinidad and Tobago,1971,-0.254
TUN,Tunisia,1971,-0.183
TUR,Turkey,1971,0.042
TKM,Turkmenistan,1971,
TCA,Turks and Caicos Islands,1971,-0.174
TUV,Tuvalu,1971,-0.409
UGA,Uganda,1971,-0.169
UKR,Ukraine,1971,
ARE,United Arab Emirates,1971,-0.278
,United Kingdom,1971,0.25
TZA,United Republic of Tanzania,1971,-0.276
USA,United States of America,1971,-0.416
VIR,United States Virgin Islands,1971,-0.325
URY,Uruguay,1971,-0.303
,USSR,1971,0.355
UZB,Uzbekistan,1971,
VUT,Vanuatu,1971,0.049
VEN,Venezuela (Bolivarian Republic of),1971,-0.381
VNM,Viet Nam,1971,-0.439
WAK,Wake Island,1971,
WLF,Wallis and Futuna Islands,1971,-0.046
ESH,Western Sahara,1971,-0.623
YEM,Yemen,1971,-0.217
,Yugoslav SFR,1971,-0.161
ZMB,Zambia,1971,-0.251
ZWE,Zimbabwe,1971,-0.062
X01,World,1971,-0.092
X06,Africa,1971,-0.208
,Eastern Africa,1971,-0.238
,Middle Africa,1971,-0.141
,Northern Africa,1971,-0.329
,Southern Africa,1971,-0.129
,Western Africa,1971,-0.116
X21,Americas,1971,-0.24
,Northern America,1971,-0.227
,Central America,1971,-0.096
,Caribbean,1971,-0.133
,South America,1971,-0.277
,Asia,1971,-0.122
,Central Asia,1971,
,Eastern Asia,1971,0.01
,Southern Asia,1971,-0.148
,South-Eastern Asia,1971,-0.29
,Western Asia,1971,-0.253
,Europe,1971,0.264
,Eastern Europe,1971,0.342
,Northern Europe,1971,-0.046
,Southern Europe,1971,-0.451
,Western Europe,1971,-0.079
,Oceania,1971,-0.016
,Australia and New Zealand,1971,-0.016
,Melanesia,1971,-0.017
,Micronesia,1971,-0.294
,Polynesia,1971,-0.238
,European Union,1971,-0.166
,Least Developed Countries,1971,-0.18
,Land Locked Developing Countries,1971,-0.116
,Small Island Developing States,1971,-0.173
,Low Income Food Deficit Countries,1971,-0.188
,Net Food Importing Developing Countries,1971,-0.186
,Annex I countries,1971,0.044
,Non-Annex I countries,1971,-0.188
,OECD,1971,-0.155
AFG,Afghanistan,1972,-1.131
ALB,Albania,1972,-0.09
DZA,Algeria,1972,-0.357
ASM,American Samoa,1972,0.062
AND,Andorra,1972,-0.5
AGO,Angola,1972,-0.064
AIA,Anguilla,1972,-0.234
ATA,Antarctica,1972,0.621
ATG,Antigua and Barbuda,1972,-0.261
ARG,Argentina,1972,-0.009
ARM,Armenia,1972,
ABW,Aruba,1972,-0.075
AUS,Australia,1972,0.099
AUT,Austria,1972,0.106
AZE,Azerbaijan,1972,
BHS,Bahamas,1972,0.432
BHR,Bahrain,1972,-0.525
BGD,Bangladesh,1972,-0.015
BRB,Barbados,1972,-0.058
BLR,Belarus,1972,
BEL,Belgium,1972,
,Belgium-Luxembourg,1972,-0.177
BLZ,Belize,1972,0.608
BEN,Benin,1972,0.014
BTN,Bhutan,1972,-0.022
BOL,Bolivia (Plurinational State of),1972,0.208
BIH,Bosnia and Herzegovina,1972,
BWA,Botswana,1972,-0.446
BRA,Brazil,1972,0.069
VGB,British Virgin Islands,1972,-0.192
BRN,Brunei Darussalam,1972,0.026
BGR,Bulgaria,1972,0.128
BFA,Burkina Faso,1972,0.13
BDI,Burundi,1972,0.272
CPV,Cabo Verde,1972,0.08
KHM,Cambodia,1972,0.04
CMR,Cameroon,1972,0.056
CAN,Canada,1972,-1.793
CYM,Cayman Islands,1972,0.307
CAF,Central African Republic,1972,0.034
TCD,Chad,1972,0.203
CHA,Channel Islands,1972,-0.373
CHL,Chile,1972,-0.119
CHN,China,1972,0.013
HKG,"China, Hong Kong SAR",1972,-0.157
MAC,"China, Macao SAR",1972,-0.157
,"China, mainland",1972,0.014
TWN,"China, Taiwan Province of",1972,-0.155
CXR,Christmas Island,1972,
CCK,Cocos (Keeling) Islands,1972,-0.268
COL,Colombia,1972,-0.01
COM,Comoros,1972,-0.037
COG,Congo,1972,-0.048
COK,Cook Islands,1972,0.021
CRI,Costa Rica,1972,0.095
CIV,Côte d'Ivoire,1972,0.015
HRV,Croatia,1972,
CUB,Cuba,1972,0.402
CYP,Cyprus,1972,-0.576
CZE,Czechia,1972,
,Czechoslovakia,1972,0.341
PRK,Democratic People's Republic of Korea,1972,-0.181
COD,Democratic Republic of the Congo,1972,0.086
DNK,Denmark,1972,0.286
DJI,Djibouti,1972,0.122
DMA,Dominica,1972,-0.179
DOM,Dominican Republic,1972,-0.117
ECU,Ecuador,1972,0.567
EGY,Egypt,1972,-0.014
SLV,El Salvador,1972,0.388
GNQ,Equatorial Guinea,1972,-0.071
ERI,Eritrea,1972,
EST,Estonia,1972,
SWZ,Eswatini,1972,-0.372
ETH,Ethiopia,1972,
,Ethiopia PDR,1972,0.038
FLK,Falkland Islands (Malvinas),1972,-0.505
FRO,Faroe Islands,1972,0.663
FJI,Fiji,1972,-0.197
FIN,Finland,1972,0.941
FRA,France,1972,-0.333
,French Guiana,1972,-0.034
PYF,French Polynesia,1972,0.216
,French Southern and Antarctic Territories,1972,-0.134
GAB,Gabon,1972,-0.077
GMB,Gambia,1972,0.307
GEO,Georgia,1972,
DEU,Germany,1972,-0.016
GHA,Ghana,1972,0.031
GIB,Gibraltar,1972,-0.882
GRC,Greece,1972,-0.171
GRL,Greenland,1972,-0.843
GRD,Grenada,1972,-0.233
GLP,Guadeloupe,1972,-0.216
GTM,Guatemala,1972,0.474
GIN,Guinea,1972,0.214
GNB,Guinea-Bissau,1972,0.268
GUY,Guyana,1972,0.033
HTI,Haiti,1972,0.025
VAT,Holy See,1972,-0.228
HND,Honduras,1972,0.309
HUN,Hungary,1972,0.395
ISL,Iceland,1972,0.751
IND,India,1972,0.014
IDN,Indonesia,1972,-0.047
IRN,Iran (Islamic Republic of),1972,-0.935
IRQ,Iraq,1972,-0.819
IRL,Ireland,1972,-0.268
IMN,Isle of Man,1972,-0.19
ISR,Israel,1972,-0.468
ITA,Italy,1972,-0.147
JAM,Jamaica,1972,-0.06
JPN,Japan,1972,0.236
JOR,Jordan,1972,-0.592
KAZ,Kazakhstan,1972,
KEN,Kenya,1972,0.206
KIR,Kiribati,1972,-0.275
KWT,Kuwait,1972,-0.773
KGZ,Kyrgyzstan,1972,
LAO,Lao People's Democratic Republic,1972,0.028
LVA,Latvia,1972,
LBN,Lebanon,1972,-0.622
LSO,Lesotho,1972,-0.077
LBR,Liberia,1972,0.014
LBY,Libya,1972,0.124
LIE,Liechtenstein,1972,0.075
LTU,Lithuania,1972,
LUX,Luxembourg,1972,
MDG,Madagascar,1972,-0.056
MWI,Malawi,1972,-0.03
MYS,Malaysia,1972,0.028
MDV,Maldives,1972,0.236
MLI,Mali,1972,0.298
MLT,Malta,1972,-0.274
MHL,Marshall Islands,1972,
MTQ,Martinique,1972,-0.147
MRT,Mauritania,1972,-0.094
MUS,Mauritius,1972,0.067
MYT,Mayotte,1972,-0.115
MEX,Mexico,1972,0.305
FSM,Micronesia (Federated States of),1972,
MID,Midway Island,1972,
MCO,Monaco,1972,-0.148
MNG,Mongolia,1972,0.244
MNE,Montenegro,1972,
MSR,Montserrat,1972,-0.261
MAR,Morocco,1972,-1.294
MOZ,Mozambique,1972,-0.28
MMR,Myanmar,1972,0.006
NAM,Namibia,1972,0.087
NRU,Nauru,1972,
NPL,Nepal,1972,0.016
NLD,Netherlands,1972,-0.119
ANT,Netherlands Antilles (former),1972,-0.124
NCL,New Caledonia,1972,-0.2
NZL,New Zealand,1972,0.109
NIC,Nicaragua,1972,0.14
NER,Niger,1972,0.339
NGA,Nigeria,1972,0.127
NIU,Niue,1972,-0.135
NFK,Norfolk Island,1972,-0.107
MKD,North Macedonia,1972,
NOR,Norway,1972,0.937
OMN,Oman,1972,-0.097
,Pacific Islands Trust Territory,1972,-0.146
PAK,Pakistan,1972,-0.492
PLW,Palau,1972,
PSE,Palestine,1972,-0.457
PAN,Panama,1972,0.083
PNG,Papua New Guinea,1972,-0.347
PRY,Paraguay,1972,0.445
PER,Peru,1972,0.343
PHL,Philippines,1972,0.042
,Pitcairn Islands,1972,-0.293
POL,Poland,1972,0.483
PRT,Portugal,1972,-0.929
PRI,Puerto Rico,1972,-0.119
QAT,Qatar,1972,-0.417
KOR,Republic of Korea,1972,-0.091
MDA,Republic of Moldova,1972,
REU,Réunion,1972,0.06
ROU,Romania,1972,0.366
RUS,Russian Federation,1972,
RWA,Rwanda,1972,0.214
SHN,"Saint Helena, Ascension and Tristan da Cunha",1972,0.456
KNA,Saint Kitts and Nevis,1972,-0.261
LCA,Saint Lucia,1972,-0.159
SPM,Saint Pierre and Miquelon,1972,-1.281
VCT,Saint Vincent and the Grenadines,1972,-0.233
WSM,Samoa,1972,0.003
SMR,San Marino,1972,-0.08
STP,Sao Tome and Principe,1972,-0.047
SAU,Saudi Arabia,1972,-0.533
SEN,Senegal,1972,0.348
SRB,Serbia,1972,
SCG,Serbia and Montenegro,1972,
SYC,Seychelles,1972,-0.185
SLE,Sierra Leone,1972,0.154
SGP,Singapore,1972,0.145
SVK,Slovakia,1972,
SVN,Slovenia,1972,
SLB,Solomon Islands,1972,-0.335
SOM,Somalia,1972,0.232
ZAF,South Africa,1972,0.098
SGS,South Georgia and the South Sandwich Islands,1972,-0.653
SSD,South Sudan,1972,
ESP,Spain,1972,-0.851
LKA,Sri Lanka,1972,-0.106
SDN,Sudan,1972,
,Sudan (former),1972,0.126
SUR,Suriname,1972,0.014
SJM,Svalbard and Jan Mayen Islands,1972,2.386
SWE,Sweden,1972,0.79
CHE,Switzerland,1972,-0.063
SYR,Syrian Arab Republic,1972,-0.92
TJK,Tajikistan,1972,
THA,Thailand,1972,0.064
TLS,Timor-Leste,1972,-0.018
TGO,Togo,1972,0.094
TKL,Tokelau,1972,0.224
TON,Tonga,1972,-0.054
TTO,Trinidad and Tobago,1972,-0.124
TUN,Tunisia,1972,-0.283
TUR,Turkey,1972,-0.726
TKM,Turkmenistan,1972,
TCA,Turks and Caicos Islands,1972,-0.089
TUV,Tuvalu,1972,-0.192
UGA,Uganda,1972,0.119
UKR,Ukraine,1972,
ARE,United Arab Emirates,1972,-0.443
,United Kingdom,1972,-0.059
TZA,United Republic of Tanzania,1972,0.014
USA,United States of America,1972,-0.249
VIR,United States Virgin Islands,1972,-0.191
URY,Uruguay,1972,0.28
,USSR,1972,-0.211
UZB,Uzbekistan,1972,
VUT,Vanuatu,1972,-0.308
VEN,Venezuela (Bolivarian Republic of),1972,-0.008
VNM,Viet Nam,1972,0.013
WAK,Wake Island,1972,
WLF,Wallis and Futuna Islands,1972,-0.121
ESH,Western Sahara,1972,-1.089
YEM,Yemen,1972,0.032
,Yugoslav SFR,1972,0.117
ZMB,Zambia,1972,-0.152
ZWE,Zimbabwe,1972,-0.397
X01,World,1972,-0.195
X06,Africa,1972,-0.002
,Eastern Africa,1972,-0.025
,Middle Africa,1972,0.059
,Northern Africa,1972,-0.146
,Southern Africa,1972,-0.029
,Western Africa,1972,0.166
X21,Americas,1972,-0.448
,Northern America,1972,-1.028
,Central America,1972,0.296
,Caribbean,1972,0.177
,South America,1972,0.085
,Asia,1972,-0.164
,Central Asia,1972,
,Eastern Asia,1972,0.048
,Southern Asia,1972,-0.395
,South-Eastern Asia,1972,-0.003
,Western Asia,1972,-0.515
,Europe,1972,-0.148
,Eastern Europe,1972,-0.189
,Northern Europe,1972,0.668
,Southern Europe,1972,-0.422
,Western Europe,1972,-0.175
,Oceania,1972,0.072
,Australia and New Zealand,1972,0.099
,Melanesia,1972,-0.335
,Micronesia,1972,-0.186
,Polynesia,1972,0.092
,European Union,1972,0.041
,Least Developed Countries,1972,0.037
,Land Locked Developing Countries,1972,0.061
,Small Island Developing States,1972,-0.085
,Low Income Food Deficit Countries,1972,0.015
,Net Food Importing Developing Countries,1972,0.016
,Annex I countries,1972,-0.43
,Non-Annex I countries,1972,-0.022
,OECD,1972,-0.527
AFG,Afghanistan,1973,0.22
ALB,Albania,1973,-0.299
DZA,Algeria,1973,-0.01
ASM,American Samoa,1973,0.328
AND,Andorra,1973,0.016
AGO,Angola,1973,0.448
AIA,Anguilla,1973,0.045
ATA,Antarctica,1973,0.011
ATG,Antigua and Barbuda,1973,0.095
ARG,Argentina,1973,-0.157
ARM,Armenia,1973,
ABW,Aruba,1973,0.141
AUS,Australia,1973,0.858
AUT,Austria,1973,-0.032
AZE,Azerbaijan,1973,
BHS,Bahamas,1973,0.298
BHR,Bahrain,1973,-0.182
BGD,Bangladesh,1973,0.166
BRB,Barbados,1973,-0.04
BLR,Belarus,1973,
BEL,Belgium,1973,
,Belgium-Luxembourg,1973,0.182
BLZ,Belize,1973,0.539
BEN,Benin,1973,0.55
BTN,Bhutan,1973,0.331
BOL,Bolivia (Plurinational State of),1973,0.25
BIH,Bosnia and Herzegovina,1973,
BWA,Botswana,1973,0.641
BRA,Brazil,1973,0.427
VGB,British Virgin Islands,1973,-0.013
BRN,Brunei Darussalam,1973,0.436
BGR,Bulgaria,1973,-0.432
BFA,Burkina Faso,1973,0.655
BDI,Burundi,1973,0.47
CPV,Cabo Verde,1973,0.344
KHM,Cambodia,1973,0.356
CMR,Cameroon,1973,0.569
CAN,Canada,1973,0.308
CYM,Cayman Islands,1973,0.381
CAF,Central African Republic,1973,0.516
TCD,Chad,1973,0.717
CHA,Channel Islands,1973,0.13
CHL,Chile,1973,-0.034
CHN,China,1973,0.411
HKG,"China, Hong Kong SAR",1973,0.42
MAC,"China, Macao SAR",1973,0.42
,"China, mainland",1973,0.411
TWN,"China, Taiwan Province of",1973,0.502
CXR,Christmas Island,1973,0.435
CCK,Cocos (Keeling) Islands,1973,0.07
COL,Colombia,1973,0.337
COM,Comoros,1973,0.173
COG,Congo,1973,0.495
COK,Cook Islands,1973,0.505
CRI,Costa Rica,1973,0.111
CIV,Côte d'Ivoire,1973,0.629
HRV,Croatia,1973,
CUB,Cuba,1973,0.371
CYP,Cyprus,1973,-0.355
CZE,Czechia,1973,
,Czechoslovakia,1973,0.109
PRK,Democratic People's Republic of Korea,1973,0.61
COD,Democratic Republic of the Congo,1973,0.46
DNK,Denmark,1973,0.671
DJI,Djibouti,1973,0.693
DMA,Dominica,1973,0.067
DOM,Dominican Republic,1973,0.333
ECU,Ecuador,1973,0.086
EGY,Egypt,1973,-0.283
SLV,El Salvador,1973,0.46
GNQ,Equatorial Guinea,1973,0.463
ERI,Eritrea,1973,
EST,Estonia,1973,
SWZ,Eswatini,1973,0.179
ETH,Ethiopia,1973,
,Ethiopia PDR,1973,0.481
FLK,Falkland Islands (Malvinas),1973,0.219
FRO,Faroe Islands,1973,-0.06
FJI,Fiji,1973,0.42
FIN,Finland,1973,1.147
FRA,France,1973,0.049
,French Guiana,1973,0.164
PYF,French Polynesia,1973,0.39
,French Southern and Antarctic Territories,1973,0.019
GAB,Gabon,1973,0.468
GMB,Gambia,1973,0.68
GEO,Georgia,1973,
DEU,Germany,1973,0.188
GHA,Ghana,1973,0.569
GIB,Gibraltar,1973,-0.152
GRC,Greece,1973,-0.35
GRL,Greenland,1973,-0.987
GRD,Grenada,1973,-0.021
GLP,Guadeloupe,1973,0.06
GTM,Guatemala,1973,0.527
GIN,Guinea,1973,0.583
GNB,Guinea-Bissau,1973,0.583
GUY,Guyana,1973,0.104
HTI,Haiti,1973,0.435
VAT,Holy See,1973,-0.027
HND,Honduras,1973,0.57
HUN,Hungary,1973,-0.027
ISL,Iceland,1973,-0.16
IND,India,1973,0.342
IDN,Indonesia,1973,0.268
IRN,Iran (Islamic Republic of),1973,-0.185
IRQ,Iraq,1973,-0.264
IRL,Ireland,1973,0.36
IMN,Isle of Man,1973,0.294
ISR,Israel,1973,-0.448
ITA,Italy,1973,0.024
JAM,Jamaica,1973,0.272
JPN,Japan,1973,0.339
JOR,Jordan,1973,-0.467
KAZ,Kazakhstan,1973,
KEN,Kenya,1973,0.516
KIR,Kiribati,1973,0.152
KWT,Kuwait,1973,-0.251
KGZ,Kyrgyzstan,1973,
LAO,Lao People's Democratic Republic,1973,0.525
LVA,Latvia,1973,
LBN,Lebanon,1973,-0.498
LSO,Lesotho,1973,0.142
LBR,Liberia,1973,0.489
LBY,Libya,1973,-0.096
LIE,Liechtenstein,1973,-0.023
LTU,Lithuania,1973,
LUX,Luxembourg,1973,
MDG,Madagascar,1973,0.127
MWI,Malawi,1973,0.228
MYS,Malaysia,1973,0.305
MDV,Maldives,1973,0.601
MLI,Mali,1973,0.516
MLT,Malta,1973,0.023
MHL,Marshall Islands,1973,
MTQ,Martinique,1973,0.06
MRT,Mauritania,1973,0.457
MUS,Mauritius,1973,-0.1
MYT,Mayotte,1973,0.284
MEX,Mexico,1973,-0.166
FSM,Micronesia (Federated States of),1973,
MID,Midway Island,1973,0.033
MCO,Monaco,1973,0.253
MNG,Mongolia,1973,0.707
MNE,Montenegro,1973,
MSR,Montserrat,1973,0.095
MAR,Morocco,1973,0.041
MOZ,Mozambique,1973,0.21
MMR,Myanmar,1973,0.277
NAM,Namibia,1973,0.617
NRU,Nauru,1973,0.564
NPL,Nepal,1973,0.244
NLD,Netherlands,1973,0.29
ANT,Netherlands Antilles (former),1973,0.105
NCL,New Caledonia,1973,0.807
NZL,New Zealand,1973,0.178
NIC,Nicaragua,1973,0.406
NER,Niger,1973,0.449
NGA,Nigeria,1973,0.858
NIU,Niue,1973,0.631
NFK,Norfolk Island,1973,0.739
MKD,North Macedonia,1973,
NOR,Norway,1973,0.922
OMN,Oman,1973,-0.169
,Pacific Islands Trust Territory,1973,0.007
PAK,Pakistan,1973,0.087
PLW,Palau,1973,
PSE,Palestine,1973,-0.441
PAN,Panama,1973,0.182
PNG,Papua New Guinea,1973,0.175
PRY,Paraguay,1973,0.092
PER,Peru,1973,0.177
PHL,Philippines,1973,0.32
,Pitcairn Islands,1973,-0.32
POL,Poland,1973,0.419
PRT,Portugal,1973,-0.09
PRI,Puerto Rico,1973,0.139
QAT,Qatar,1973,0.077
KOR,Republic of Korea,1973,0.515
MDA,Republic of Moldova,1973,
REU,Réunion,1973,0.134
ROU,Romania,1973,-0.233
RUS,Russian Federation,1973,
RWA,Rwanda,1973,0.538
SHN,"Saint Helena, Ascension and Tristan da Cunha",1973,-0.136
KNA,Saint Kitts and Nevis,1973,0.095
LCA,Saint Lucia,1973,0.013
SPM,Saint Pierre and Miquelon,1973,-0.811
VCT,Saint Vincent and the Grenadines,1973,-0.021
WSM,Samoa,1973,0.319
SMR,San Marino,1973,-0.014
STP,Sao Tome and Principe,1973,0.458
SAU,Saudi Arabia,1973,-0.184
SEN,Senegal,1973,0.679
SRB,Serbia,1973,
SCG,Serbia and Montenegro,1973,
SYC,Seychelles,1973,0.305
SLE,Sierra Leone,1973,0.508
SGP,Singapore,1973,0.225
SVK,Slovakia,1973,
SVN,Slovenia,1973,
SLB,Solomon Islands,1973,0.197
SOM,Somalia,1973,0.534
ZAF,South Africa,1973,0.332
SGS,South Georgia and the South Sandwich Islands,1973,0.181
SSD,South Sudan,1973,
ESP,Spain,1973,-0.187
LKA,Sri Lanka,1973,0.414
SDN,Sudan,1973,
,Sudan (former),1973,0.494
SUR,Suriname,1973,0.153
SJM,Svalbard and Jan Mayen Islands,1973,0.53
SWE,Sweden,1973,1.147
CHE,Switzerland,1973,-0.058
SYR,Syrian Arab Republic,1973,-0.394
TJK,Tajikistan,1973,
THA,Thailand,1973,0.389
TLS,Timor-Leste,1973,0.922
TGO,Togo,1973,0.493
TKL,Tokelau,1973,0.22
TON,Tonga,1973,0.381
TTO,Trinidad and Tobago,1973,0.175
TUN,Tunisia,1973,-0.056
TUR,Turkey,1973,-0.479
TKM,Turkmenistan,1973,
TCA,Turks and Caicos Islands,1973,0.123
TUV,Tuvalu,1973,0.098
